workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp_ro,2000000,128,110,0.00,67676.24,36.62,4834.50,128
oltp_ro,2000000,128,120,0.00,67460.51,36.83,4818.09,128
oltp_ro,2000000,128,130,0.00,67410.27,36.71,4815.71,128
oltp_ro,2000000,128,140,0.00,67392.50,36.83,4813.60,128
oltp_ro,2000000,128,150,0.00,67625.41,36.70,4829.60,128
oltp_ro,2000000,128,160,0.00,67502.77,36.75,4822.50,128
oltp_ro,2000000,128,170,0.00,67810.11,36.65,4843.30,128
oltp_ro,2000000,128,180,0.00,67717.75,36.52,4836.90,128
oltp_ro,2000000,128,190,0.00,67959.16,36.51,4854.30,128
oltp_ro,2000000,128,200,0.00,67966.77,36.74,4854.90,128
oltp_ro,2000000,128,210,0.00,68093.53,36.56,4863.60,128
oltp_ro,2000000,128,220,0.00,67716.59,36.63,4837.20,128
oltp_ro,2000000,128,230,0.00,67682.49,36.71,4833.90,128
oltp_ro,2000000,128,240,0.00,67505.53,36.51,4823.40,128
oltp_ro,2000000,128,250,0.00,67868.96,36.62,4845.90,128
oltp_ro,2000000,128,260,0.00,67639.72,36.70,4832.00,128
oltp_ro,2000000,128,270,0.00,67814.11,36.47,4844.20,128
oltp_ro,2000000,128,280,0.00,67767.99,36.64,4840.60,128
oltp_ro,2000000,128,290,0.00,67747.32,36.56,4839.20,128
oltp_ro,2000000,128,300,0.00,67914.56,36.49,4850.70,128
oltp_ro,2000000,128,310,0.00,67689.01,36.70,4835.00,128
oltp_ro,2000000,128,320,0.00,67702.67,36.70,4836.10,128
oltp_ro,2000000,128,330,0.00,67718.83,36.68,4836.70,128
oltp_ro,2000000,128,340,0.00,67870.89,36.51,4847.70,128
oltp_ro,2000000,128,350,0.00,67808.83,36.58,4843.90,128
oltp_ro,2000000,128,360,0.00,67807.28,36.75,4843.50,128
oltp_ro,2000000,128,370,0.00,67895.50,36.54,4849.30,128
oltp_ro,2000000,128,380,0.00,67813.08,36.64,4844.20,128
oltp_ro,2000000,128,390,0.00,67774.93,36.87,4841.20,128
oltp_ro,2000000,128,400,0.00,67638.70,36.74,4830.60,128
oltp_ro,2000000,128,410,0.00,67796.99,36.50,4843.90,128
oltp_ro,2000000,128,420,0.00,67601.30,36.76,4827.80,128
oltp_ro,2000000,128,430,0.00,67686.30,36.48,4834.60,128
oltp_ro,2000000,128,440,0.00,67797.81,36.58,4842.20,128
oltp_ro,2000000,128,450,0.00,67655.98,36.61,4833.10,128
oltp_ro,2000000,128,460,0.00,67691.52,36.58,4835.30,128
oltp_ro,2000000,128,470,0.00,67701.40,36.67,4835.20,128
oltp_ro,2000000,128,480,0.00,67653.39,36.57,4833.10,128
oltp_ro,2000000,128,490,0.00,67668.89,36.69,4832.50,128
oltp_ro,2000000,128,500,0.00,67806.61,36.53,4843.30,128
oltp_ro,2000000,128,510,0.00,67829.59,36.62,4846.10,128
oltp_ro,2000000,128,520,0.00,67763.39,36.52,4840.40,128
oltp_ro,2000000,128,530,0.00,67713.19,36.64,4835.80,128
oltp_ro,2000000,128,540,0.00,67639.83,36.64,4832.10,128
oltp_ro,2000000,128,550,0.00,68033.18,36.57,4859.10,128
oltp_ro,2000000,128,560,0.00,67770.31,36.68,4839.80,128
oltp_ro,2000000,128,570,0.00,67741.90,36.58,4840.10,128
oltp_ro,2000000,128,580,0.00,67673.68,36.69,4833.80,128
oltp_ro,2000000,128,590,0.00,67738.21,36.53,4838.10,128
oltp_ro,2000000,128,600,0.00,67954.01,36.54,4853.70,128
oltp_ro,2000000,16,10,0.00,44179.07,5.59,3154.43,16
oltp_ro,2000000,16,20,0.00,44954.95,5.45,3211.31,16
oltp_ro,2000000,16,30,0.00,45131.12,5.48,3223.50,16
oltp_ro,2000000,16,40,0.00,45148.59,5.46,3225.00,16
oltp_ro,2000000,16,50,0.00,45103.40,5.37,3221.70,16
oltp_ro,2000000,16,60,0.00,45091.20,5.42,3220.70,16
oltp_ro,2000000,16,70,0.00,45089.89,5.50,3220.80,16
oltp_ro,2000000,16,80,0.00,45151.03,5.40,3224.80,16
oltp_ro,2000000,16,90,0.00,45248.16,5.48,3232.20,16
oltp_ro,2000000,16,100,0.00,45119.61,5.44,3222.90,16
oltp_ro,2000000,16,110,0.00,44973.59,5.44,3212.40,16
oltp_ro,2000000,16,120,0.00,45127.00,5.44,3223.20,16
oltp_ro,2000000,16,130,0.00,45083.71,5.44,3220.50,16
oltp_ro,2000000,16,140,0.00,45197.49,5.52,3228.50,16
oltp_ro,2000000,16,150,0.00,45130.10,5.44,3223.20,16
oltp_ro,2000000,16,160,0.00,45229.39,5.33,3230.90,16
oltp_ro,2000000,16,170,0.00,45049.71,5.48,3217.70,16
oltp_ro,2000000,16,180,0.00,45117.41,5.40,3222.80,16
oltp_ro,2000000,16,190,0.00,45166.30,5.43,3226.00,16
oltp_ro,2000000,16,200,0.00,44994.67,5.46,3213.90,16
oltp_ro,2000000,16,210,0.00,44990.52,5.57,3213.60,16
oltp_ro,2000000,16,220,0.00,44986.09,5.54,3213.30,16
oltp_ro,2000000,16,230,0.00,44946.01,5.53,3210.30,16
oltp_ro,2000000,16,240,0.00,45095.60,5.52,3221.40,16
oltp_ro,2000000,16,250,0.00,45043.48,5.54,3217.30,16
oltp_ro,2000000,16,260,0.00,45105.04,5.55,3221.70,16
oltp_ro,2000000,16,270,0.00,45121.48,5.55,3223.00,16
oltp_ro,2000000,16,280,0.00,45182.72,5.49,3227.40,16
oltp_ro,2000000,16,290,0.00,44806.29,5.65,3200.40,16
oltp_ro,2000000,16,300,0.00,45230.10,5.43,3230.70,16
oltp_ro,2000000,16,310,0.00,45154.20,5.46,3225.40,16
oltp_ro,2000000,16,320,0.00,45075.20,5.38,3219.50,16
oltp_ro,2000000,16,330,0.00,45153.47,5.42,3225.20,16
oltp_ro,2000000,16,340,0.00,45016.51,5.45,3215.50,16
oltp_ro,2000000,16,350,0.00,44937.29,5.46,3210.00,16
oltp_ro,2000000,16,360,0.00,45108.51,5.41,3221.80,16
oltp_ro,2000000,16,370,0.00,45190.93,5.39,3228.20,16
oltp_ro,2000000,16,380,0.00,45141.47,5.38,3224.20,16
oltp_ro,2000000,16,390,0.00,45024.61,5.38,3216.30,16
oltp_ro,2000000,16,400,0.00,45223.30,5.44,3230.10,16
oltp_ro,2000000,16,410,0.00,45091.12,5.50,3220.60,16
oltp_ro,2000000,16,420,0.00,45035.18,5.50,3216.90,16
oltp_ro,2000000,16,430,0.00,45109.81,5.47,3222.20,16
oltp_ro,2000000,16,440,0.00,45299.51,5.49,3235.60,16
oltp_ro,2000000,16,450,0.00,44995.09,5.50,3214.00,16
oltp_ro,2000000,16,460,0.00,45020.10,5.45,3215.80,16
oltp_ro,2000000,16,470,0.00,44988.21,5.56,3213.20,16
oltp_ro,2000000,16,480,0.00,45128.67,5.47,3223.70,16
oltp_ro,2000000,16,490,0.00,45183.43,5.39,3227.30,16
oltp_ro,2000000,16,500,0.00,45047.11,5.50,3217.60,16
oltp_ro,2000000,16,510,0.00,45102.50,5.43,3221.60,16
oltp_ro,2000000,16,520,0.00,45260.40,5.44,3233.10,16
oltp_ro,2000000,16,530,0.00,45249.69,5.45,3231.90,16
oltp_ro,2000000,16,540,0.00,45044.00,5.54,3217.50,16
oltp_ro,2000000,16,550,0.00,45174.39,5.40,3226.90,16
oltp_ro,2000000,16,560,0.00,45180.11,5.49,3227.30,16
oltp_ro,2000000,16,570,0.00,44940.18,5.64,3209.70,16
oltp_ro,2000000,16,580,0.00,45081.30,5.49,3220.00,16
oltp_ro,2000000,16,590,0.00,44935.69,5.80,3209.80,16
oltp_ro,2000000,14,600,0.00,45125.91,5.50,3223.50,16
oltp_ro,2000000,2,10,0.00,6011.32,5.08,429.22,2
oltp_ro,2000000,2,20,0.00,6154.71,5.24,439.60,2
oltp_ro,2000000,2,30,0.00,6168.40,4.96,440.70,2
oltp_ro,2000000,2,40,0.00,6242.30,5.16,445.80,2
oltp_ro,2000000,2,50,0.00,6362.30,4.58,454.50,2
oltp_ro,2000000,2,60,0.00,6309.60,4.63,450.70,2
oltp_ro,2000000,2,70,0.00,6345.90,4.72,453.20,2
oltp_ro,2000000,2,80,0.00,6348.40,4.77,453.50,2
oltp_ro,2000000,2,90,0.00,6331.20,4.63,452.20,2
oltp_ro,2000000,2,100,0.00,6395.30,4.55,456.80,2
oltp_ro,2000000,2,110,0.00,6375.60,4.77,455.40,2
oltp_ro,2000000,2,120,0.00,6352.20,4.65,453.80,2
oltp_ro,2000000,2,130,0.00,6345.60,4.79,453.20,2
oltp_ro,2000000,2,140,0.00,6339.60,4.72,452.80,2
oltp_ro,2000000,2,150,0.00,6364.80,4.57,454.70,2
oltp_ro,2000000,2,160,0.00,6328.90,4.81,452.00,2
oltp_ro,2000000,2,170,0.00,6336.10,4.68,452.60,2
oltp_ro,2000000,2,180,0.00,6392.60,4.54,456.60,2
oltp_ro,2000000,2,190,0.00,6375.80,4.73,455.50,2
oltp_ro,2000000,2,200,0.00,6397.50,4.55,456.90,2
oltp_ro,2000000,2,210,0.00,6329.70,4.94,452.10,2
oltp_ro,2000000,2,220,0.00,6416.10,4.50,458.30,2
oltp_ro,2000000,2,230,0.00,6329.20,5.12,452.10,2
oltp_ro,2000000,2,240,0.00,6384.40,4.58,456.00,2
oltp_ro,2000000,2,250,0.00,6424.70,4.50,459.00,2
oltp_ro,2000000,2,260,0.00,6393.50,4.57,456.60,2
oltp_ro,2000000,2,270,0.00,6398.00,4.51,457.00,2
oltp_ro,2000000,2,280,0.00,6327.40,4.84,452.00,2
oltp_ro,2000000,2,290,0.00,6413.30,4.50,458.10,2
oltp_ro,2000000,2,300,0.00,6424.70,4.49,458.90,2
oltp_ro,2000000,2,310,0.00,6426.80,4.50,459.00,2
oltp_ro,2000000,2,320,0.00,6385.00,4.65,456.10,2
oltp_ro,2000000,2,330,0.00,6354.30,4.80,453.90,2
oltp_ro,2000000,2,340,0.00,6334.30,4.87,452.40,2
oltp_ro,2000000,2,350,0.00,6376.80,4.74,455.50,2
oltp_ro,2000000,2,360,0.00,6387.00,4.64,456.30,2
oltp_ro,2000000,2,370,0.00,6381.40,4.58,455.80,2
oltp_ro,2000000,2,380,0.00,6356.60,4.74,454.00,2
oltp_ro,2000000,2,390,0.00,6361.90,4.57,454.40,2
oltp_ro,2000000,2,400,0.00,6367.30,4.75,454.80,2
oltp_ro,2000000,2,410,0.00,6348.20,4.92,453.50,2
oltp_ro,2000000,2,420,0.00,6404.50,4.54,457.40,2
oltp_ro,2000000,2,430,0.00,6357.40,5.09,454.10,2
oltp_ro,2000000,2,440,0.00,6350.80,4.86,453.70,2
oltp_ro,2000000,2,450,0.00,6405.00,4.54,457.50,2
oltp_ro,2000000,2,460,0.00,6403.00,4.52,457.30,2
oltp_ro,2000000,2,470,0.00,6440.10,4.48,460.00,2
oltp_ro,2000000,2,480,0.00,6371.80,4.72,455.20,2
oltp_ro,2000000,2,490,0.00,6384.90,4.52,456.00,2
oltp_ro,2000000,2,500,0.00,6371.70,4.53,455.10,2
oltp_ro,2000000,2,510,0.00,6300.60,5.10,450.10,2
oltp_ro,2000000,2,520,0.00,6388.80,4.53,456.30,2
oltp_ro,2000000,2,530,0.00,6345.30,4.69,453.30,2
oltp_ro,2000000,2,540,0.00,6389.10,4.69,456.30,2
oltp_ro,2000000,2,550,0.00,6323.90,4.88,451.70,2
oltp_ro,2000000,2,560,0.00,6265.50,5.20,447.60,2
oltp_ro,2000000,2,570,0.00,6362.50,4.59,454.50,2
oltp_ro,2000000,2,580,0.00,6379.40,4.65,455.60,2
oltp_ro,2000000,2,590,0.00,6367.50,4.54,454.80,2
oltp_ro,2000000,2,600,0.00,6348.80,4.81,453.50,2
oltp_ro,2000000,24,10,0.00,61674.50,6.19,4403.64,24
oltp_ro,2000000,24,20,0.00,62770.80,6.08,4483.42,24
oltp_ro,2000000,24,30,0.00,62560.84,6.08,4468.80,24
oltp_ro,2000000,24,40,0.00,62603.29,6.08,4471.90,24
oltp_ro,2000000,24,50,0.00,62120.62,6.16,4436.90,24
oltp_ro,2000000,24,60,0.00,62509.71,6.10,4464.90,24
oltp_ro,2000000,24,70,0.00,62453.89,6.10,4461.20,24
oltp_ro,2000000,24,80,0.00,62457.72,6.10,4461.50,24
oltp_ro,2000000,24,90,0.00,62155.86,6.14,4439.80,24
oltp_ro,2000000,24,100,0.00,62258.74,6.13,4446.80,24
oltp_ro,2000000,24,110,0.00,62516.11,6.10,4465.39,24
oltp_ro,2000000,24,120,0.00,62782.18,6.08,4484.51,24
oltp_ro,2000000,24,130,0.00,62714.39,6.06,4479.30,24
oltp_ro,2000000,24,140,0.00,62550.70,6.09,4467.90,24
oltp_ro,2000000,24,150,0.00,62835.91,6.07,4488.80,24
oltp_ro,2000000,24,160,0.00,62372.30,6.11,4454.80,24
oltp_ro,2000000,24,170,0.00,62535.08,6.09,4466.90,24
oltp_ro,2000000,24,180,0.00,62810.62,6.07,4486.30,24
oltp_ro,2000000,24,190,0.00,62689.35,6.08,4478.10,24
oltp_ro,2000000,24,200,0.00,62377.72,6.11,4455.19,24
oltp_ro,2000000,24,210,0.00,62983.53,6.06,4499.10,24
oltp_ro,2000000,24,220,0.00,62646.49,6.08,4474.70,24
oltp_ro,2000000,24,230,0.00,62746.86,6.08,4481.70,24
oltp_ro,2000000,24,240,0.00,62844.99,6.08,4489.21,24
oltp_ro,2000000,24,250,0.00,62623.64,6.10,4473.00,24
oltp_ro,2000000,24,260,0.00,62694.95,6.08,4478.30,24
oltp_ro,2000000,24,270,0.00,62822.52,6.07,4487.20,24
oltp_ro,2000000,24,280,0.00,62458.77,6.11,4461.10,24
oltp_ro,2000000,24,290,0.00,62689.62,6.09,4478.20,24
oltp_ro,2000000,24,300,0.00,62748.48,6.07,4482.00,24
oltp_ro,2000000,24,310,0.00,62502.57,6.09,4464.50,24
oltp_ro,2000000,24,320,0.00,62454.38,6.10,4461.00,24
oltp_ro,2000000,24,330,0.00,62697.61,6.08,4478.50,24
oltp_ro,2000000,24,340,0.00,62446.29,6.11,4460.30,24
oltp_ro,2000000,24,350,0.00,62791.81,6.07,4484.90,24
oltp_ro,2000000,24,360,0.00,62472.99,6.11,4462.70,24
oltp_ro,2000000,24,370,0.00,62303.70,6.12,4450.00,24
oltp_ro,2000000,24,380,0.00,62531.11,6.11,4466.70,24
oltp_ro,2000000,24,390,0.00,62317.40,6.12,4451.20,24
oltp_ro,2000000,24,400,0.00,62389.72,6.13,4456.20,24
oltp_ro,2000000,24,410,0.00,62163.58,6.14,4440.70,24
oltp_ro,2000000,24,420,0.00,62221.49,6.12,4444.20,24
oltp_ro,2000000,24,430,0.00,62355.72,6.12,4453.90,24
oltp_ro,2000000,24,440,0.00,62410.78,6.13,4457.80,24
oltp_ro,2000000,24,450,0.00,62159.01,6.13,4440.10,24
oltp_ro,2000000,24,460,0.00,62437.49,6.11,4459.90,24
oltp_ro,2000000,24,470,0.00,62702.31,6.09,4478.80,24
oltp_ro,2000000,24,480,0.00,62557.51,6.10,4468.10,24
oltp_ro,2000000,24,490,0.00,62581.70,6.11,4470.30,24
oltp_ro,2000000,24,500,0.00,62208.58,6.13,4443.10,24
oltp_ro,2000000,24,510,0.00,62389.09,6.11,4456.80,24
oltp_ro,2000000,24,520,0.00,62206.22,6.13,4443.40,24
oltp_ro,2000000,24,530,0.00,62324.91,6.10,4451.50,24
oltp_ro,2000000,24,540,0.00,62261.03,6.12,4447.28,24
oltp_ro,2000000,24,550,0.00,62307.44,6.12,4450.52,24
oltp_ro,2000000,24,560,0.00,62382.33,6.11,4455.90,24
oltp_ro,2000000,24,570,0.00,62538.99,6.10,4467.00,24
oltp_ro,2000000,24,580,0.00,61900.07,6.17,4421.58,24
oltp_ro,2000000,24,590,0.00,62606.04,6.08,4471.82,24
oltp_ro,2000000,24,600,0.00,62598.40,6.09,4471.40,24
oltp_ro,2000000,256,10,0.00,64853.20,81.08,4618.56,256
oltp_ro,2000000,256,20,0.00,65519.21,78.00,4678.70,256
oltp_ro,2000000,256,30,0.00,65574.64,76.85,4685.40,256
oltp_ro,2000000,256,40,0.00,65394.06,77.63,4670.48,256
oltp_ro,2000000,256,50,0.00,65285.11,77.49,4663.42,256
oltp_ro,2000000,256,60,0.00,65248.67,77.77,4661.08,256
oltp_ro,2000000,256,70,0.00,65354.66,76.87,4666.61,256
oltp_ro,2000000,256,80,0.00,65300.51,77.61,4663.50,256
oltp_ro,2000000,256,90,0.00,65367.21,77.19,4670.50,256
oltp_ro,2000000,256,100,0.00,65528.11,77.26,4680.80,256
oltp_ro,2000000,256,110,0.00,65596.71,76.94,4685.80,256
oltp_ro,2000000,256,120,0.00,65675.02,76.48,4690.67,256
oltp_ro,2000000,256,130,0.00,65416.46,77.24,4672.33,256
oltp_ro,2000000,256,140,0.00,65524.50,76.94,4680.99,256
oltp_ro,2000000,256,150,0.00,65339.37,76.39,4667.61,256
oltp_ro,2000000,256,160,0.00,65321.72,76.82,4665.30,256
oltp_ro,2000000,256,170,0.00,65587.16,77.19,4684.99,256
oltp_ro,2000000,256,180,0.00,65792.35,77.17,4699.21,256
oltp_ro,2000000,256,190,0.00,65680.52,77.45,4691.30,256
oltp_ro,2000000,256,200,0.00,65500.98,77.96,4678.10,256
oltp_ro,2000000,256,210,0.00,65411.65,77.65,4673.09,256
oltp_ro,2000000,256,220,0.00,65331.03,77.01,4665.61,256
oltp_ro,2000000,256,230,0.00,65639.41,77.19,4689.30,256
oltp_ro,2000000,256,240,0.00,65500.58,77.08,4677.50,256
oltp_ro,2000000,256,250,0.00,65386.60,77.01,4671.50,256
oltp_ro,2000000,256,260,0.00,65529.07,77.15,4680.58,256
oltp_ro,2000000,256,270,0.00,65425.84,77.19,4672.62,256
oltp_ro,2000000,256,280,0.00,65367.21,76.78,4669.38,256
oltp_ro,2000000,256,290,0.00,65584.59,76.71,4684.72,256
oltp_ro,2000000,256,300,0.00,65558.69,76.87,4682.20,256
oltp_ro,2000000,256,310,0.00,65384.50,76.50,4670.20,256
oltp_ro,2000000,256,320,0.00,65693.20,76.68,4693.30,256
oltp_ro,2000000,256,330,0.00,65413.46,77.33,4673.90,256
oltp_ro,2000000,256,340,0.00,65436.24,77.10,4672.70,256
oltp_ro,2000000,256,350,0.00,65575.68,76.82,4684.10,256
oltp_ro,2000000,256,360,0.00,65431.24,76.57,4673.20,256
oltp_ro,2000000,256,370,0.00,65457.70,76.68,4676.20,256
oltp_ro,2000000,256,380,0.00,65670.26,77.65,4690.00,256
oltp_ro,2000000,256,390,0.00,65522.14,76.80,4680.10,256
oltp_ro,2000000,256,400,0.00,65590.69,77.28,4686.50,256
oltp_ro,2000000,256,410,0.00,65867.90,77.31,4703.20,256
oltp_ro,2000000,256,420,0.00,65544.47,77.28,4682.59,256
oltp_ro,2000000,256,430,0.00,65347.52,77.61,4667.11,256
oltp_ro,2000000,256,440,0.00,65395.59,76.80,4670.60,256
oltp_ro,2000000,256,450,0.00,65643.49,76.59,4690.50,256
oltp_ro,2000000,256,460,0.00,65640.11,77.05,4687.50,256
oltp_ro,2000000,256,470,0.00,65566.01,77.12,4682.60,256
oltp_ro,2000000,256,480,0.00,65659.10,77.01,4690.50,256
oltp_ro,2000000,256,490,0.00,65598.61,76.98,4686.30,256
oltp_ro,2000000,256,500,0.00,65580.56,76.91,4682.90,256
oltp_ro,2000000,256,510,0.00,65551.12,76.94,4684.40,256
oltp_ro,2000000,256,520,0.00,65616.70,77.03,4685.00,256
oltp_ro,2000000,256,530,0.00,65560.80,77.01,4683.00,256
oltp_ro,2000000,256,540,0.00,65553.36,76.75,4682.70,256
oltp_ro,2000000,256,550,0.00,65470.34,76.64,4677.70,256
oltp_ro,2000000,256,560,0.00,65609.19,76.82,4685.50,256
oltp_ro,2000000,256,570,0.00,65710.20,77.49,4693.60,256
oltp_ro,2000000,256,580,0.00,65623.40,77.03,4687.10,256
oltp_ro,2000000,256,590,0.00,65645.90,77.28,4689.60,256
oltp_ro,2000000,255,600,0.00,65493.53,76.94,4678.70,256
oltp_ro,2000000,32,10,0.00,75499.61,7.02,5390.53,32
oltp_ro,2000000,32,20,0.00,76612.99,6.81,5472.42,32
oltp_ro,2000000,32,30,0.00,76709.15,6.79,5479.20,32
oltp_ro,2000000,32,40,0.00,76793.62,6.73,5485.50,32
oltp_ro,2000000,32,50,0.00,76939.18,6.63,5495.60,32
oltp_ro,2000000,32,60,0.00,76785.70,6.77,5484.40,32
oltp_ro,2000000,32,70,0.00,76746.88,6.80,5481.81,32
oltp_ro,2000000,32,80,0.00,76847.21,6.75,5489.49,32
oltp_ro,2000000,32,90,0.00,76914.81,6.73,5493.90,32
oltp_ro,2000000,32,100,0.00,76689.45,6.81,5477.70,32
oltp_ro,2000000,32,110,0.00,76721.46,6.75,5480.30,32
oltp_ro,2000000,32,120,0.00,76702.35,6.79,5478.60,32
oltp_ro,2000000,32,130,0.00,76839.04,6.72,5488.60,32
oltp_ro,2000000,32,140,0.00,76773.77,6.76,5483.70,32
oltp_ro,2000000,32,150,0.00,76778.49,6.75,5484.28,32
oltp_ro,2000000,32,160,0.00,76841.04,6.73,5488.52,32
oltp_ro,2000000,32,170,0.00,76872.88,6.68,5490.71,32
oltp_ro,2000000,32,180,0.00,76882.78,6.68,5491.70,32
oltp_ro,2000000,32,190,0.00,76912.81,6.67,5493.90,32
oltp_ro,2000000,32,200,0.00,76809.94,6.73,5486.50,32
oltp_ro,2000000,32,210,0.00,76795.47,6.78,5485.31,32
oltp_ro,2000000,32,220,0.00,76871.80,6.69,5490.90,32
oltp_ro,2000000,32,230,0.00,76745.60,6.78,5481.80,32
oltp_ro,2000000,32,240,0.00,76858.77,6.71,5490.10,32
oltp_ro,2000000,32,250,0.00,76738.24,6.77,5481.20,32
oltp_ro,2000000,32,260,0.00,76771.11,6.78,5483.60,32
oltp_ro,2000000,32,270,0.00,76738.40,6.75,5481.50,32
oltp_ro,2000000,32,280,0.00,76726.19,6.73,5480.10,32
oltp_ro,2000000,32,290,0.00,76720.41,6.74,5480.40,32
oltp_ro,2000000,32,300,0.00,76795.29,6.72,5484.90,32
oltp_ro,2000000,32,310,0.00,76831.17,6.70,5488.30,32
oltp_ro,2000000,32,320,0.00,76720.69,6.75,5480.19,32
oltp_ro,2000000,32,330,0.00,76634.74,6.79,5473.90,32
oltp_ro,2000000,32,340,0.00,76674.60,6.78,5476.50,32
oltp_ro,2000000,32,350,0.00,76784.79,6.72,5484.60,32
oltp_ro,2000000,32,360,0.00,76800.40,6.70,5485.80,32
oltp_ro,2000000,32,370,0.00,76690.20,6.73,5477.70,32
oltp_ro,2000000,32,380,0.00,76738.72,6.75,5481.47,32
oltp_ro,2000000,32,390,0.00,76799.51,6.71,5485.43,32
oltp_ro,2000000,32,400,0.00,76675.48,6.79,5477.30,32
oltp_ro,2000000,32,410,0.00,76706.28,6.78,5478.70,32
oltp_ro,2000000,32,420,0.00,76794.03,6.67,5485.60,32
oltp_ro,2000000,32,430,0.00,76558.29,6.82,5468.40,32
oltp_ro,2000000,32,440,0.00,76653.95,6.79,5474.90,32
oltp_ro,2000000,32,450,0.00,76535.79,6.84,5466.89,32
oltp_ro,2000000,32,460,0.00,76612.37,6.78,5472.60,32
oltp_ro,2000000,32,470,0.00,76783.21,6.67,5484.70,32
oltp_ro,2000000,32,480,0.00,76612.71,6.75,5471.90,32
oltp_ro,2000000,32,490,0.00,76709.02,6.73,5479.30,32
oltp_ro,2000000,32,500,0.00,76678.78,6.70,5477.30,32
oltp_ro,2000000,32,510,0.00,76791.70,6.65,5485.10,32
oltp_ro,2000000,32,520,0.00,76784.32,6.71,5484.60,32
oltp_ro,2000000,32,530,0.00,76615.88,6.76,5472.40,32
oltp_ro,2000000,32,540,0.00,76685.20,6.68,5477.60,32
oltp_ro,2000000,32,550,0.00,76644.19,6.73,5474.60,32
oltp_ro,2000000,32,560,0.00,76764.90,6.71,5482.90,32
oltp_ro,2000000,32,570,0.00,76474.79,6.85,5462.50,32
oltp_ro,2000000,32,580,0.00,76587.03,6.81,5470.70,32
oltp_ro,2000000,32,590,0.00,76635.62,6.79,5474.20,32
oltp_ro,2000000,32,600,0.00,76586.87,6.81,5470.20,32
oltp_ro,2000000,4,10,0.00,11920.02,5.27,851.13,4
oltp_ro,2000000,4,20,0.00,12271.13,4.89,876.50,4
oltp_ro,2000000,4,30,0.00,12092.20,5.14,863.70,4
oltp_ro,2000000,4,40,0.00,12013.50,5.22,858.20,4
oltp_ro,2000000,4,50,0.00,12185.90,4.99,870.40,4
oltp_ro,2000000,4,60,0.00,12125.40,5.03,866.10,4
oltp_ro,2000000,4,70,0.00,12193.10,5.04,870.90,4
oltp_ro,2000000,4,80,0.00,12238.10,5.07,874.20,4
oltp_ro,2000000,4,90,0.00,12346.09,4.84,881.80,4
oltp_ro,2000000,4,100,0.00,12278.91,4.96,877.10,4
oltp_ro,2000000,4,110,0.00,12244.30,5.12,874.60,4
oltp_ro,2000000,4,120,0.00,12229.90,5.39,873.50,4
oltp_ro,2000000,4,130,0.00,12299.10,4.97,878.60,4
oltp_ro,2000000,4,140,0.00,12351.10,5.06,882.20,4
oltp_ro,2000000,4,150,0.00,12335.10,4.94,881.10,4
oltp_ro,2000000,4,160,0.00,12267.60,4.98,876.20,4
oltp_ro,2000000,4,170,0.00,12260.40,5.31,875.80,4
oltp_ro,2000000,4,180,0.00,12326.30,4.91,880.40,4
oltp_ro,2000000,4,190,0.00,12367.40,4.92,883.40,4
oltp_ro,2000000,4,200,0.00,12260.50,4.99,875.70,4
oltp_ro,2000000,4,210,0.00,12172.90,5.37,869.60,4
oltp_ro,2000000,4,220,0.00,12307.40,4.85,879.00,4
oltp_ro,2000000,4,230,0.00,12312.80,4.91,879.50,4
oltp_ro,2000000,4,240,0.00,12204.20,5.28,871.80,4
oltp_ro,2000000,4,250,0.00,12386.30,4.69,884.80,4
oltp_ro,2000000,4,260,0.00,12249.60,5.31,874.80,4
oltp_ro,2000000,4,270,0.00,12353.00,4.82,882.40,4
oltp_ro,2000000,4,280,0.00,12235.70,5.21,874.00,4
oltp_ro,2000000,4,290,0.00,12285.50,4.96,877.50,4
oltp_ro,2000000,4,300,0.00,12345.80,4.89,881.90,4
oltp_ro,2000000,4,310,0.00,12238.50,5.33,874.10,4
oltp_ro,2000000,4,320,0.00,12376.70,4.83,884.20,4
oltp_ro,2000000,4,330,0.00,12358.60,4.86,882.60,4
oltp_ro,2000000,4,340,0.00,12315.00,4.88,879.70,4
oltp_ro,2000000,4,350,0.00,12274.70,5.33,876.80,4
oltp_ro,2000000,4,360,0.00,12451.70,4.90,889.40,4
oltp_ro,2000000,4,370,0.00,12309.20,5.42,879.20,4
oltp_ro,2000000,4,380,0.00,12376.70,5.24,884.00,4
oltp_ro,2000000,4,390,0.00,12234.20,5.28,873.90,4
oltp_ro,2000000,4,400,0.00,12360.40,5.25,882.90,4
oltp_ro,2000000,4,410,0.00,12494.10,4.71,892.40,4
oltp_ro,2000000,4,420,0.00,12425.00,4.78,887.50,4
oltp_ro,2000000,4,430,0.00,12404.00,4.85,886.10,4
oltp_ro,2000000,4,440,0.00,12221.41,5.31,872.90,4
oltp_ro,2000000,4,450,0.00,12323.30,5.30,880.30,4
oltp_ro,2000000,4,460,0.00,12251.70,5.06,875.10,4
oltp_ro,2000000,4,470,0.00,12435.40,4.72,888.30,4
oltp_ro,2000000,4,480,0.00,12363.59,4.75,883.10,4
oltp_ro,2000000,4,490,0.00,12327.21,4.96,880.40,4
oltp_ro,2000000,4,500,0.00,12357.80,4.93,882.70,4
oltp_ro,2000000,4,510,0.00,12294.90,4.99,878.30,4
oltp_ro,2000000,4,520,0.00,12444.00,4.72,888.80,4
