engine,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,oltp,2000000,8,170,6776.30,31621.61,3.96,2258.70,8
wt,oltp,2000000,8,180,6726.00,31388.10,3.93,2242.00,8
wt,oltp,2000000,8,190,6707.50,31300.39,3.96,2235.90,8
wt,oltp,2000000,8,200,6794.60,31707.01,3.93,2264.70,8
wt,oltp,2000000,8,210,6798.00,31726.10,3.96,2266.10,8
wt,oltp,2000000,8,220,6826.30,31857.90,3.94,2275.50,8
wt,oltp,2000000,8,230,6865.50,32038.50,3.95,2288.50,8
wt,oltp,2000000,8,240,6836.30,31902.19,3.95,2278.70,8
wt,oltp,2000000,8,250,6775.30,31619.40,3.94,2258.50,8
wt,oltp,2000000,8,260,6730.20,31405.61,4.00,2243.40,8
wt,oltp,2000000,8,270,6762.90,31559.20,3.97,2254.30,8
wt,oltp,2000000,8,280,6751.10,31503.40,3.94,2250.30,8
wt,oltp,2000000,8,290,6831.90,31886.39,3.89,2277.30,8
wt,oltp,2000000,8,300,6815.90,31807.40,3.96,2272.00,8
wt,oltp,2000000,8,310,6768.50,31588.11,3.96,2256.20,8
wt,oltp,2000000,8,320,6872.10,32068.10,3.94,2290.70,8
wt,oltp,2000000,8,330,6743.70,31470.98,3.98,2247.90,8
wt,oltp,2000000,8,340,6857.00,31997.81,3.91,2285.60,8
wt,oltp,2000000,8,350,6860.00,32012.31,3.92,2286.60,8
wt,oltp,2000000,8,360,6782.00,31650.90,3.96,2260.80,8
wt,oltp,2000000,8,370,6834.50,31893.59,3.94,2278.10,8
wt,oltp,2000000,8,380,6865.60,32037.01,3.93,2288.50,8
wt,oltp,2000000,8,390,6744.30,31477.80,3.99,2248.20,8
wt,oltp,2000000,8,400,6789.30,31682.00,3.95,2263.10,8
wt,oltp,2000000,8,410,6715.50,31340.01,3.99,2238.50,8
wt,oltp,2000000,8,420,6784.90,31660.59,3.96,2261.50,8
wt,oltp,2000000,8,430,6866.90,32045.30,3.92,2289.10,8
wt,oltp,2000000,8,440,6790.20,31687.70,3.96,2263.40,8
wt,oltp,2000000,8,450,6825.60,31855.61,3.94,2275.10,8
wt,oltp,2000000,8,460,6904.40,32219.39,3.72,2301.50,8
wt,oltp,2000000,8,470,6788.80,31678.30,3.95,2263.00,8
wt,oltp,2000000,8,480,6825.00,31853.80,3.94,2275.00,8
wt,oltp,2000000,8,490,6836.10,31900.40,3.92,2278.70,8
wt,oltp,2000000,8,500,6811.50,31787.01,3.94,2270.50,8
wt,oltp,2000000,8,510,6788.80,31678.69,3.97,2262.90,8
wt,oltp,2000000,8,520,6855.50,31996.99,3.95,2285.20,8
wt,oltp,2000000,8,530,6811.50,31784.51,3.95,2270.50,8
wt,oltp,2000000,8,540,6723.00,31374.61,3.98,2241.00,8
wt,oltp,2000000,8,550,6837.20,31905.40,3.95,2279.00,8
wt,oltp,2000000,8,560,6828.00,31865.30,3.95,2276.00,8
wt,oltp,2000000,8,570,6784.00,31658.59,3.96,2261.40,8
wt,oltp,2000000,8,580,6806.50,31761.41,3.92,2268.70,8
wt,oltp,2000000,8,590,6821.10,31834.60,3.93,2273.80,8
wt,oltp,2000000,8,600,6780.00,31639.58,3.98,2259.90,8
wt,oltp_ro,2000000,1,10,0.00,4512.18,3.64,322.21,1
wt,oltp_ro,2000000,1,20,0.00,5010.60,3.00,357.90,1
wt,oltp_ro,2000000,1,30,0.00,5061.10,2.96,361.50,1
wt,oltp_ro,2000000,1,40,0.00,5127.70,2.91,366.30,1
wt,oltp_ro,2000000,1,50,0.00,5062.59,2.94,361.60,1
wt,oltp_ro,2000000,1,60,0.00,5065.51,2.91,361.80,1
wt,oltp_ro,2000000,1,70,0.00,5156.19,2.86,368.30,1
wt,oltp_ro,2000000,1,80,0.00,5175.71,2.84,369.70,1
wt,oltp_ro,2000000,1,90,0.00,5174.50,2.84,369.60,1
wt,oltp_ro,2000000,1,100,0.00,5109.40,2.88,365.00,1
wt,oltp_ro,2000000,1,110,0.00,4799.89,3.20,342.90,1
wt,oltp_ro,2000000,1,120,0.00,4617.80,3.21,329.80,1
wt,oltp_ro,2000000,1,130,0.00,5073.99,3.11,362.40,1
wt,oltp_ro,2000000,1,140,0.00,5220.91,2.79,372.90,1
wt,oltp_ro,2000000,1,150,0.00,5178.39,2.82,369.90,1
wt,oltp_ro,2000000,1,160,0.00,5210.71,2.80,372.20,1
wt,oltp_ro,2000000,1,170,0.00,5110.99,2.84,365.10,1
wt,oltp_ro,2000000,1,180,0.00,5110.61,2.85,365.00,1
wt,oltp_ro,2000000,1,190,0.00,5119.90,2.84,365.70,1
wt,oltp_ro,2000000,1,200,0.00,5109.80,2.89,365.00,1
wt,oltp_ro,2000000,1,210,0.00,4977.20,3.18,355.50,1
wt,oltp_ro,2000000,1,220,0.00,4510.80,3.20,322.20,1
wt,oltp_ro,2000000,1,230,0.00,4508.00,3.20,322.00,1
wt,oltp_ro,2000000,1,240,0.00,4684.20,3.19,334.60,1
wt,oltp_ro,2000000,1,250,0.00,5220.00,2.78,372.90,1
wt,oltp_ro,2000000,1,260,0.00,5219.90,2.78,372.80,1
wt,oltp_ro,2000000,1,270,0.00,5220.60,2.78,372.90,1
wt,oltp_ro,2000000,1,280,0.00,5147.70,2.84,367.70,1
wt,oltp_ro,2000000,1,290,0.00,5181.90,2.80,370.20,1
wt,oltp_ro,2000000,1,300,0.00,5106.80,2.84,364.70,1
wt,oltp_ro,2000000,1,310,0.00,5128.00,2.83,366.30,1
wt,oltp_ro,2000000,1,320,0.00,5206.90,2.77,371.90,1
wt,oltp_ro,2000000,1,330,0.00,5140.10,2.82,367.20,1
wt,oltp_ro,2000000,1,340,0.00,4920.70,3.18,351.50,1
wt,oltp_ro,2000000,1,350,0.00,5205.80,2.77,371.80,1
wt,oltp_ro,2000000,1,360,0.00,5139.00,2.82,367.10,1
wt,oltp_ro,2000000,1,370,0.00,5139.60,2.82,367.10,1
wt,oltp_ro,2000000,1,380,0.00,5154.00,2.79,368.10,1
wt,oltp_ro,2000000,1,390,0.00,5143.70,2.81,367.50,1
wt,oltp_ro,2000000,1,400,0.00,5138.50,2.80,367.00,1
wt,oltp_ro,2000000,1,410,0.00,5155.40,2.79,368.20,1
wt,oltp_ro,2000000,1,420,0.00,4908.50,3.18,350.60,1
wt,oltp_ro,2000000,1,430,0.00,5189.80,2.77,370.70,1
wt,oltp_ro,2000000,1,440,0.00,5230.40,2.76,373.60,1
wt,oltp_ro,2000000,1,450,0.00,5194.30,2.76,371.10,1
wt,oltp_ro,2000000,1,460,0.00,5150.10,2.81,367.80,1
wt,oltp_ro,2000000,1,470,0.00,4812.80,3.12,343.80,1
wt,oltp_ro,2000000,1,480,0.00,5120.40,3.10,365.70,1
wt,oltp_ro,2000000,1,490,0.00,5164.60,2.78,368.90,1
wt,oltp_ro,2000000,1,500,0.00,5244.40,2.74,374.60,1
wt,oltp_ro,2000000,1,510,0.00,5113.70,3.19,365.30,1
wt,oltp_ro,2000000,1,520,0.00,5079.50,3.10,362.80,1
wt,oltp_ro,2000000,1,530,0.00,5152.20,2.77,368.00,1
wt,oltp_ro,2000000,1,540,0.00,5140.70,2.77,367.20,1
wt,oltp_ro,2000000,1,550,0.00,5179.70,2.77,370.00,1
wt,oltp_ro,2000000,1,560,0.00,5109.00,2.85,364.90,1
wt,oltp_ro,2000000,1,570,0.00,4955.80,3.19,354.00,1
wt,oltp_ro,2000000,1,580,0.00,5149.40,2.76,367.80,1
wt,oltp_ro,2000000,1,590,0.00,5131.00,2.77,366.50,1
wt,oltp_ro,2000000,1,600,0.00,5133.80,2.78,366.70,1
wt,oltp_ro,2000000,128,10,0.00,88833.43,29.61,6337.65,128
wt,oltp_ro,2000000,128,20,0.00,89917.59,28.81,6423.00,128
wt,oltp_ro,2000000,128,30,0.00,89978.90,28.72,6427.44,128
wt,oltp_ro,2000000,128,40,0.00,90007.85,28.81,6429.05,128
wt,oltp_ro,2000000,128,50,0.00,90059.19,28.82,6432.60,128
wt,oltp_ro,2000000,128,60,0.00,89981.36,28.79,6427.00,128
wt,oltp_ro,2000000,128,70,0.00,89894.34,28.75,6420.60,128
wt,oltp_ro,2000000,128,80,0.00,89968.32,28.77,6426.20,128
wt,oltp_ro,2000000,128,90,0.00,89739.35,28.77,6410.40,128
wt,oltp_ro,2000000,128,100,0.00,89388.41,28.71,6384.60,128
wt,oltp_ro,2000000,128,110,0.00,89700.87,28.94,6407.50,128
wt,oltp_ro,2000000,128,120,0.00,89708.08,28.68,6407.90,128
wt,oltp_ro,2000000,128,130,0.00,89571.24,28.87,6397.40,128
wt,oltp_ro,2000000,128,140,0.00,89615.87,28.83,6401.20,128
wt,oltp_ro,2000000,128,150,0.00,89745.62,28.62,6411.10,128
wt,oltp_ro,2000000,128,160,0.00,89787.10,28.75,6412.90,128
wt,oltp_ro,2000000,128,170,0.00,89651.08,28.83,6404.00,128
wt,oltp_ro,2000000,128,180,0.00,89445.42,28.92,6388.60,128
wt,oltp_ro,2000000,128,190,0.00,89654.16,28.81,6404.30,128
wt,oltp_ro,2000000,128,200,0.00,89519.61,28.95,6394.30,128
wt,oltp_ro,2000000,128,210,0.00,89558.03,28.98,6396.50,128
wt,oltp_ro,2000000,128,220,0.00,89444.92,28.68,6388.60,128
wt,oltp_ro,2000000,128,230,0.00,89410.38,28.61,6387.00,128
wt,oltp_ro,2000000,128,240,0.00,89407.69,28.93,6386.40,128
wt,oltp_ro,2000000,128,250,0.00,89310.75,28.86,6379.50,128
wt,oltp_ro,2000000,128,260,0.00,89476.36,28.83,6391.10,128
wt,oltp_ro,2000000,128,270,0.00,89440.22,28.98,6388.40,128
wt,oltp_ro,2000000,128,280,0.00,89724.67,28.67,6409.10,128
wt,oltp_ro,2000000,128,290,0.00,89404.63,29.01,6385.90,128
wt,oltp_ro,2000000,128,300,0.00,89526.81,28.95,6394.80,128
wt,oltp_ro,2000000,128,310,0.00,89485.68,28.74,6392.00,128
wt,oltp_ro,2000000,128,320,0.00,89330.89,28.75,6379.70,128
wt,oltp_ro,2000000,128,330,0.00,89606.50,29.01,6402.20,128
wt,oltp_ro,2000000,128,340,0.00,89289.29,28.81,6376.90,128
wt,oltp_ro,2000000,128,350,0.00,89442.09,28.72,6388.40,128
wt,oltp_ro,2000000,128,360,0.00,89453.83,28.72,6389.00,128
wt,oltp_ro,2000000,128,370,0.00,89686.44,28.82,6407.31,128
wt,oltp_ro,2000000,128,380,0.00,89418.86,28.91,6386.80,128
wt,oltp_ro,2000000,128,390,0.00,89405.10,28.83,6386.20,128
wt,oltp_ro,2000000,128,400,0.00,89402.23,28.78,6385.97,128
wt,oltp_ro,2000000,128,410,0.00,89307.93,29.00,6379.22,128
wt,oltp_ro,2000000,128,420,0.00,89353.75,28.68,6381.30,128
wt,oltp_ro,2000000,128,430,0.00,89462.52,28.88,6390.99,128
wt,oltp_ro,2000000,128,440,0.00,89495.45,28.80,6392.41,128
wt,oltp_ro,2000000,128,450,0.00,89839.78,28.93,6417.30,128
wt,oltp_ro,2000000,128,460,0.00,89709.03,28.70,6407.80,128
wt,oltp_ro,2000000,128,470,0.00,89900.20,28.75,6421.70,128
wt,oltp_ro,2000000,128,480,0.00,89570.69,28.86,6397.10,128
wt,oltp_ro,2000000,128,490,0.00,89740.92,28.83,6410.70,128
wt,oltp_ro,2000000,128,500,0.00,89644.68,28.79,6402.70,128
wt,oltp_ro,2000000,128,510,0.00,89472.00,28.81,6391.40,128
wt,oltp_ro,2000000,128,520,0.00,89370.83,28.90,6383.10,128
wt,oltp_ro,2000000,128,530,0.00,89625.48,28.81,6402.80,128
wt,oltp_ro,2000000,128,540,0.00,89359.48,28.79,6381.47,128
wt,oltp_ro,2000000,128,550,0.00,89477.25,28.75,6392.12,128
wt,oltp_ro,2000000,128,560,0.00,89214.97,28.75,6371.81,128
wt,oltp_ro,2000000,128,570,0.00,89589.29,28.77,6399.80,128
wt,oltp_ro,2000000,128,580,0.00,89414.39,29.02,6386.60,128
wt,oltp_ro,2000000,128,590,0.00,89490.90,28.70,6391.70,128
wt,oltp_ro,2000000,127,600,0.00,89654.73,28.80,6405.09,128
wt,oltp_ro,2000000,16,10,0.00,66178.30,3.73,4725.94,16
wt,oltp_ro,2000000,16,20,0.00,68808.79,3.57,4915.12,16
wt,oltp_ro,2000000,16,30,0.00,68779.08,3.54,4912.61,16
wt,oltp_ro,2000000,16,40,0.00,68765.69,3.53,4912.00,16
wt,oltp_ro,2000000,16,50,0.00,67917.56,3.55,4851.20,16
wt,oltp_ro,2000000,16,60,0.00,67378.02,3.56,4812.70,16
wt,oltp_ro,2000000,16,70,0.00,68087.74,3.55,4863.40,16
wt,oltp_ro,2000000,16,80,0.00,68394.08,3.58,4885.20,16
wt,oltp_ro,2000000,16,90,0.00,68174.75,3.56,4869.50,16
wt,oltp_ro,2000000,16,100,0.00,67498.15,3.57,4821.40,16
wt,oltp_ro,2000000,16,110,0.00,67936.73,3.52,4852.70,16
wt,oltp_ro,2000000,16,120,0.00,67803.60,3.54,4843.30,16
wt,oltp_ro,2000000,16,130,0.00,68203.89,3.58,4871.60,16
wt,oltp_ro,2000000,16,140,0.00,68926.16,3.56,4923.30,16
wt,oltp_ro,2000000,16,150,0.00,67243.31,3.54,4803.10,16
wt,oltp_ro,2000000,16,160,0.00,68516.21,3.54,4894.09,16
wt,oltp_ro,2000000,16,170,0.00,68786.66,3.54,4913.00,16
wt,oltp_ro,2000000,16,180,0.00,68742.09,3.55,4910.30,16
wt,oltp_ro,2000000,16,190,0.00,67746.16,3.55,4839.20,16
wt,oltp_ro,2000000,16,200,0.00,67844.76,3.54,4846.00,16
wt,oltp_ro,2000000,16,210,0.00,68022.39,3.53,4858.60,16
wt,oltp_ro,2000000,16,220,0.00,68688.01,3.53,4906.30,16
wt,oltp_ro,2000000,16,230,0.00,68532.46,3.60,4895.20,16
wt,oltp_ro,2000000,16,240,0.00,68170.86,3.55,4869.10,16
wt,oltp_ro,2000000,16,250,0.00,68377.69,3.52,4884.31,16
wt,oltp_ro,2000000,16,260,0.00,67241.29,3.52,4802.90,16
wt,oltp_ro,2000000,16,270,0.00,68452.78,3.62,4889.50,16
wt,oltp_ro,2000000,16,280,0.00,67920.41,3.51,4851.70,16
wt,oltp_ro,2000000,16,290,0.00,67581.59,3.53,4827.20,16
wt,oltp_ro,2000000,16,300,0.00,68605.85,3.57,4900.50,16
wt,oltp_ro,2000000,16,310,0.00,68839.67,3.52,4916.81,16
wt,oltp_ro,2000000,16,320,0.00,68527.28,3.52,4895.00,16
wt,oltp_ro,2000000,16,330,0.00,67942.88,3.55,4853.10,16
wt,oltp_ro,2000000,16,340,0.00,68519.90,3.53,4894.10,16
wt,oltp_ro,2000000,16,350,0.00,68984.73,3.52,4927.40,16
wt,oltp_ro,2000000,16,360,0.00,68591.85,3.61,4899.70,16
wt,oltp_ro,2000000,16,370,0.00,68575.15,3.54,4898.20,16
wt,oltp_ro,2000000,16,380,0.00,68660.69,3.56,4904.30,16
wt,oltp_ro,2000000,16,390,0.00,68923.82,3.53,4923.00,16
wt,oltp_ro,2000000,16,400,0.00,68047.78,3.51,4860.60,16
wt,oltp_ro,2000000,16,410,0.00,67797.38,3.55,4842.80,16
wt,oltp_ro,2000000,16,420,0.00,67993.88,3.54,4856.50,16
wt,oltp_ro,2000000,16,430,0.00,68713.04,3.61,4908.10,16
wt,oltp_ro,2000000,16,440,0.00,67788.89,3.55,4842.10,16
wt,oltp_ro,2000000,16,450,0.00,68575.72,3.55,4898.10,16
wt,oltp_ro,2000000,16,460,0.00,68685.19,3.53,4906.20,16
wt,oltp_ro,2000000,16,470,0.00,69016.50,3.55,4930.00,16
wt,oltp_ro,2000000,16,480,0.00,69122.64,3.54,4937.10,16
wt,oltp_ro,2000000,16,490,0.00,68515.66,3.52,4894.10,16
wt,oltp_ro,2000000,16,500,0.00,68347.40,3.51,4881.70,16
wt,oltp_ro,2000000,16,510,0.00,68689.90,3.52,4906.40,16
wt,oltp_ro,2000000,16,520,0.00,69153.59,3.53,4939.80,16
wt,oltp_ro,2000000,16,530,0.00,68897.31,3.60,4921.40,16
wt,oltp_ro,2000000,16,540,0.00,68331.93,3.60,4880.80,16
wt,oltp_ro,2000000,16,550,0.00,67811.43,3.60,4843.40,16
wt,oltp_ro,2000000,16,560,0.00,68120.07,3.61,4865.80,16
wt,oltp_ro,2000000,16,570,0.00,68359.81,3.57,4882.80,16
wt,oltp_ro,2000000,16,580,0.00,68136.09,3.54,4866.70,16
wt,oltp_ro,2000000,16,590,0.00,68521.19,3.55,4894.50,16
wt,oltp_ro,2000000,16,600,0.00,68606.97,3.53,4900.80,16
wt,oltp_ro,2000000,2,10,0.00,9106.33,3.57,650.32,2
wt,oltp_ro,2000000,2,20,0.00,9617.80,3.31,687.00,2
wt,oltp_ro,2000000,2,30,0.00,9877.00,3.17,705.50,2
wt,oltp_ro,2000000,2,40,0.00,9810.40,3.24,700.70,2
wt,oltp_ro,2000000,2,50,0.00,9912.30,3.12,708.00,2
wt,oltp_ro,2000000,2,60,0.00,10089.99,2.92,720.80,2
wt,oltp_ro,2000000,2,70,0.00,9843.21,3.23,703.00,2
wt,oltp_ro,2000000,2,80,0.00,9929.49,3.12,709.30,2
wt,oltp_ro,2000000,2,90,0.00,9755.50,3.27,696.80,2
wt,oltp_ro,2000000,2,100,0.00,10070.27,2.95,719.30,2
wt,oltp_ro,2000000,2,110,0.00,9944.52,3.14,710.30,2
wt,oltp_ro,2000000,2,120,0.00,9999.10,2.94,714.30,2
wt,oltp_ro,2000000,2,130,0.00,10076.10,2.88,719.80,2
wt,oltp_ro,2000000,2,140,0.00,9882.21,3.20,705.80,2
wt,oltp_ro,2000000,2,150,0.00,9730.00,3.24,695.00,2
wt,oltp_ro,2000000,2,160,0.00,9828.48,3.16,702.00,2
wt,oltp_ro,2000000,2,170,0.00,9866.02,3.20,704.70,2
wt,oltp_ro,2000000,2,180,0.00,9989.80,3.21,713.60,2
wt,oltp_ro,2000000,2,190,0.00,10149.20,2.85,725.00,2
wt,oltp_ro,2000000,2,200,0.00,9975.20,3.15,712.40,2
wt,oltp_ro,2000000,2,210,0.00,10025.51,2.93,716.10,2
wt,oltp_ro,2000000,2,220,0.00,10038.60,2.91,717.10,2
wt,oltp_ro,2000000,2,230,0.00,9890.40,3.18,706.40,2
wt,oltp_ro,2000000,2,240,0.00,9985.80,3.20,713.30,2
wt,oltp_ro,2000000,2,250,0.00,9938.90,3.23,709.90,2
wt,oltp_ro,2000000,2,260,0.00,9881.21,3.23,705.80,2
wt,oltp_ro,2000000,2,270,0.00,10044.89,3.20,717.60,2
wt,oltp_ro,2000000,2,280,0.00,9837.81,3.25,702.60,2
wt,oltp_ro,2000000,2,290,0.00,9619.40,3.23,687.10,2
wt,oltp_ro,2000000,2,300,0.00,9874.39,3.19,705.30,2
wt,oltp_ro,2000000,2,310,0.00,10036.52,3.20,716.90,2
wt,oltp_ro,2000000,2,320,0.00,9858.89,3.22,704.20,2
wt,oltp_ro,2000000,2,330,0.00,9863.01,3.24,704.50,2
wt,oltp_ro,2000000,2,340,0.00,9905.60,3.21,707.60,2
wt,oltp_ro,2000000,2,350,0.00,9780.80,3.21,698.60,2
wt,oltp_ro,2000000,2,360,0.00,9888.10,3.16,706.40,2
wt,oltp_ro,2000000,2,370,0.00,9884.40,3.21,705.90,2
wt,oltp_ro,2000000,2,380,0.00,9930.10,3.22,709.40,2
wt,oltp_ro,2000000,2,390,0.00,10029.40,3.13,716.30,2
wt,oltp_ro,2000000,2,400,0.00,10026.00,3.06,716.10,2
wt,oltp_ro,2000000,2,410,0.00,10158.00,2.85,725.70,2
wt,oltp_ro,2000000,2,420,0.00,10096.89,3.13,721.10,2
wt,oltp_ro,2000000,2,430,0.00,9847.61,3.20,703.40,2
wt,oltp_ro,2000000,2,440,0.00,10042.60,3.03,717.40,2
wt,oltp_ro,2000000,2,450,0.00,9738.20,3.17,695.50,2
wt,oltp_ro,2000000,2,460,0.00,9992.60,2.92,713.80,2
wt,oltp_ro,2000000,2,470,0.00,10118.69,2.89,722.80,2
wt,oltp_ro,2000000,2,480,0.00,9764.10,3.20,697.50,2
wt,oltp_ro,2000000,2,490,0.00,9648.40,3.20,689.10,2
wt,oltp_ro,2000000,2,500,0.00,9922.80,3.21,708.70,2
wt,oltp_ro,2000000,2,510,0.00,10092.40,2.88,720.90,2
wt,oltp_ro,2000000,2,520,0.00,9987.10,3.17,713.40,2
wt,oltp_ro,2000000,2,530,0.00,10110.30,2.87,722.20,2
wt,oltp_ro,2000000,2,540,0.00,9917.39,3.20,708.30,2
wt,oltp_ro,2000000,2,550,0.00,10030.30,3.14,716.50,2
wt,oltp_ro,2000000,2,560,0.00,10041.10,2.88,717.30,2
wt,oltp_ro,2000000,2,570,0.00,9911.30,3.20,707.90,2
wt,oltp_ro,2000000,2,580,0.00,9720.00,3.23,694.30,2
wt,oltp_ro,2000000,2,590,0.00,10046.50,2.98,717.60,2
wt,oltp_ro,2000000,2,600,0.00,10000.70,2.91,714.30,2
wt,oltp_ro,2000000,24,10,0.00,91985.86,4.16,6568.82,24
wt,oltp_ro,2000000,24,20,0.00,93594.19,4.01,6685.42,24
wt,oltp_ro,2000000,24,30,0.00,93462.78,4.02,6675.81,24
wt,oltp_ro,2000000,24,40,0.00,93717.37,3.98,6694.20,24
wt,oltp_ro,2000000,24,50,0.00,93637.57,4.00,6688.10,24
wt,oltp_ro,2000000,24,60,0.00,93700.89,4.01,6693.10,24
wt,oltp_ro,2000000,24,70,0.00,93648.16,4.00,6689.10,24
wt,oltp_ro,2000000,24,80,0.00,93805.12,3.99,6700.29,24
wt,oltp_ro,2000000,24,90,0.00,93719.09,3.98,6694.60,24
wt,oltp_ro,2000000,24,100,0.00,92962.47,4.08,6640.20,24
wt,oltp_ro,2000000,24,110,0.00,93366.54,4.02,6668.90,24
wt,oltp_ro,2000000,24,120,0.00,93497.26,4.01,6678.40,24
wt,oltp_ro,2000000,24,130,0.00,93433.20,4.02,6673.60,24
wt,oltp_ro,2000000,24,140,0.00,93324.91,4.05,6666.10,24
wt,oltp_ro,2000000,24,150,0.00,93490.64,4.04,6678.00,24
wt,oltp_ro,2000000,24,160,0.00,93600.40,4.01,6685.70,24
wt,oltp_ro,2000000,24,170,0.00,93251.06,4.05,6661.00,24
wt,oltp_ro,2000000,24,180,0.00,93582.24,4.00,6684.20,24
wt,oltp_ro,2000000,24,190,0.00,93724.17,4.00,6694.70,24
wt,oltp_ro,2000000,24,200,0.00,93463.60,4.02,6675.90,24
wt,oltp_ro,2000000,24,210,0.00,93663.91,4.00,6690.11,24
wt,oltp_ro,2000000,24,220,0.00,93709.99,3.98,6693.69,24
wt,oltp_ro,2000000,24,230,0.00,93679.38,3.99,6691.71,24
wt,oltp_ro,2000000,24,240,0.00,93832.59,3.97,6702.09,24
wt,oltp_ro,2000000,24,250,0.00,93678.64,3.98,6691.51,24
wt,oltp_ro,2000000,24,260,0.00,93634.33,3.98,6688.10,24
wt,oltp_ro,2000000,24,270,0.00,93688.35,3.99,6691.69,24
wt,oltp_ro,2000000,24,280,0.00,93585.20,4.00,6684.91,24
wt,oltp_ro,2000000,24,290,0.00,93713.71,3.99,6693.80,24
wt,oltp_ro,2000000,24,300,0.00,93667.40,3.98,6690.29,24
wt,oltp_ro,2000000,24,310,0.00,93538.10,3.99,6681.41,24
wt,oltp_ro,2000000,24,320,0.00,93585.91,4.00,6684.70,24
wt,oltp_ro,2000000,24,330,0.00,93765.18,3.98,6697.40,24
wt,oltp_ro,2000000,24,340,0.00,93561.43,4.00,6683.10,24
wt,oltp_ro,2000000,24,350,0.00,93670.97,3.99,6690.81,24
wt,oltp_ro,2000000,24,360,0.00,93464.01,4.02,6676.10,24
wt,oltp_ro,2000000,24,370,0.00,93519.82,3.98,6680.10,24
wt,oltp_ro,2000000,24,380,0.00,93694.18,3.97,6692.30,24
wt,oltp_ro,2000000,24,390,0.00,94071.13,3.88,6719.40,24
wt,oltp_ro,2000000,24,400,0.00,94319.76,3.85,6737.10,24
wt,oltp_ro,2000000,24,410,0.00,94141.19,3.89,6724.30,24
wt,oltp_ro,2000000,24,420,0.00,93658.20,3.99,6690.00,24
wt,oltp_ro,2000000,24,430,0.00,93545.11,4.00,6681.70,24
wt,oltp_ro,2000000,24,440,0.00,93464.49,4.00,6676.00,24
wt,oltp_ro,2000000,24,450,0.00,93725.85,3.99,6694.60,24
wt,oltp_ro,2000000,24,460,0.00,93976.35,3.96,6712.40,24
wt,oltp_ro,2000000,24,470,0.00,93918.33,3.98,6709.10,24
wt,oltp_ro,2000000,24,480,0.00,93826.38,3.98,6701.50,24
wt,oltp_ro,2000000,24,490,0.00,93851.42,3.98,6704.10,24
wt,oltp_ro,2000000,24,500,0.00,93823.71,3.98,6701.50,24
wt,oltp_ro,2000000,24,510,0.00,93621.69,3.99,6686.99,24
wt,oltp_ro,2000000,24,520,0.00,93599.30,3.99,6685.81,24
wt,oltp_ro,2000000,24,530,0.00,93730.37,3.99,6695.10,24
wt,oltp_ro,2000000,24,540,0.00,93701.53,3.98,6692.90,24
wt,oltp_ro,2000000,24,550,0.00,93407.17,4.03,6671.70,24
wt,oltp_ro,2000000,24,560,0.00,93685.09,3.98,6692.20,24
wt,oltp_ro,2000000,24,570,0.00,93874.22,3.98,6705.29,24
wt,oltp_ro,2000000,24,580,0.00,93932.37,3.98,6709.31,24
wt,oltp_ro,2000000,24,590,0.00,93632.15,4.00,6687.90,24
wt,oltp_ro,2000000,24,600,0.00,93648.08,3.99,6689.30,24
wt,oltp_ro,2000000,256,10,0.00,86619.71,75.75,6173.84,256
wt,oltp_ro,2000000,256,20,0.00,87853.46,75.77,6275.40,256
wt,oltp_ro,2000000,256,30,0.00,87367.37,74.87,6240.10,256
wt,oltp_ro,2000000,256,40,0.00,86736.61,73.76,6196.40,256
wt,oltp_ro,2000000,256,50,0.00,86828.11,73.67,6201.36,256
wt,oltp_ro,2000000,256,60,0.00,87127.89,74.38,6223.93,256
wt,oltp_ro,2000000,256,70,0.00,87068.51,74.05,6219.20,256
wt,oltp_ro,2000000,256,80,0.00,86484.73,72.12,6177.20,256
wt,oltp_ro,2000000,256,90,0.00,87063.25,74.02,6218.40,256
wt,oltp_ro,2000000,256,100,0.00,86389.07,72.92,6170.50,256
wt,oltp_ro,2000000,256,110,0.00,86643.45,74.33,6188.50,256
wt,oltp_ro,2000000,256,120,0.00,86598.77,74.25,6185.80,256
wt,oltp_ro,2000000,256,130,0.00,86305.88,73.58,6165.60,256
wt,oltp_ro,2000000,256,140,0.00,86660.85,74.29,6190.30,256
wt,oltp_ro,2000000,256,150,0.00,86828.08,75.18,6201.60,256
wt,oltp_ro,2000000,256,160,0.00,86694.19,75.25,6192.10,256
wt,oltp_ro,2000000,256,170,0.00,86365.37,73.91,6168.50,256
wt,oltp_ro,2000000,256,180,0.00,86184.45,74.31,6155.40,256
wt,oltp_ro,2000000,256,190,0.00,86456.10,74.25,6177.00,256
wt,oltp_ro,2000000,256,200,0.00,86623.60,74.78,6186.50,256
wt,oltp_ro,2000000,256,210,0.00,86510.43,73.34,6178.70,256
wt,oltp_ro,2000000,256,220,0.00,86386.86,72.97,6171.10,256
wt,oltp_ro,2000000,256,230,0.00,86403.92,73.71,6171.40,256
wt,oltp_ro,2000000,256,240,0.00,86971.27,74.56,6212.90,256
wt,oltp_ro,2000000,256,250,0.00,86858.00,74.80,6204.20,256
wt,oltp_ro,2000000,256,260,0.00,86564.94,74.65,6184.00,256
wt,oltp_ro,2000000,256,270,0.00,86800.94,75.32,6199.40,256
wt,oltp_ro,2000000,256,280,0.00,86293.22,73.93,6162.80,256
